,channel_name,subscribers,title,views,post_date,url,channel_join_date,channel_views,channel_description
571,Mrwhosetheboss,7.71M subscribers,Samsung Galaxy S20 Ultra - Exynos vs Snapdragon.,2.4M views,1 year ago,https://www.youtube.com/watch?v=6CUSe8kgIE8,,,
572,Mrwhosetheboss,7.71M subscribers,"World's first ""FREE TO USE"" Smartphone?",2.4M views,2 years ago,https://www.youtube.com/watch?v=dtK4hmpQxZo,,,
573,Mrwhosetheboss,7.71M subscribers,Samsung Galaxy S10+ Clone Unboxing!,2.4M views,2 years ago,https://www.youtube.com/watch?v=KgAkbwfpmkE,,,
574,Mrwhosetheboss,7.71M subscribers,The Ultimate Google Android Comparison.,2.4M views,1 year ago,https://www.youtube.com/watch?v=KQaZa-8ku30,,,
575,Mrwhosetheboss,7.71M subscribers,"$17,000 Ultimate Gaming Setup - 2017",2.4M views,4 years ago,https://www.youtube.com/watch?v=fSC8PVhxE_w,,,
576,Mrwhosetheboss,7.71M subscribers,OnePlus 7 Pro in 2020 - Wow.,2.4M views,10 months ago,https://www.youtube.com/watch?v=aAkridWMmyU,,,
577,Mrwhosetheboss,7.71M subscribers,OnePlus 7 Pro vs Samsung S10+ vs Huawei P30 Pro OVERHEATING TEST.,2.3M views,2 years ago,https://www.youtube.com/watch?v=M7lBJ2XoDZM,,,
578,Mrwhosetheboss,7.71M subscribers,Beware of Fake Reviewers! ⚠️,2.3M views,6 months ago,https://www.youtube.com/watch?v=yzBs0Ik5wLU,,,
579,Mrwhosetheboss,7.71M subscribers,7 AMAZING Cheap Smartphone Gadgets!,2.3M views,3 years ago,https://www.youtube.com/watch?v=3F3O9lz0LEA,,,
580,Mrwhosetheboss,7.71M subscribers,Apple is not what it used to be.,2.3M views,7 months ago,https://www.youtube.com/watch?v=xgoPfNCWI6Q,,,
581,Mrwhosetheboss,7.71M subscribers,Samsung S10 Plus vs iPhone XS Max / Mate 20 Pro EXTREME Camera Test,2.3M views,2 years ago,https://www.youtube.com/watch?v=IrrRFX745-Y,,,
582,Mrwhosetheboss,7.71M subscribers,Google Pixel 4 - The Complicated Truth.,2.3M views,1 year ago,https://www.youtube.com/watch?v=085_hlIcLu8,,,
583,Mrwhosetheboss,7.71M subscribers,Dear Smartphone Makers.,2.3M views,1 year ago,https://www.youtube.com/watch?v=eQ3OV_an7Qo,,,
584,Mrwhosetheboss,7.71M subscribers,Huawei P30 Pro vs iPhone XS Max / Samsung S10 Plus Battery DRAIN Test,2.3M views,2 years ago,https://www.youtube.com/watch?v=SaceWOjSbbs,,,
585,Mrwhosetheboss,7.71M subscribers,I switched to a £99 Smartphone - here's what I found out.,2.2M views,1 year ago,https://www.youtube.com/watch?v=Qdifbq7i-NI,,,
586,Mrwhosetheboss,7.71M subscribers,OnePlus 8 vs iPhone 11,2.2M views,1 year ago,https://www.youtube.com/watch?v=QlGqZCFfZOs,,,
587,Mrwhosetheboss,7.71M subscribers,The Biggest Smartphone Unboxing EVER?,2.2M views,1 year ago,https://www.youtube.com/watch?v=N9xiiVPa7ZU,,,
588,Mrwhosetheboss,7.71M subscribers,The Best Android Launcher of 2018?,2.2M views,3 years ago,https://www.youtube.com/watch?v=OagxdbuKIvk,,,
589,Mrwhosetheboss,7.71M subscribers,Mystery Unboxing from Xiaomi?,2.2M views,2 years ago,https://www.youtube.com/watch?v=1gZ_9e3vSZI,,,
590,Mrwhosetheboss,7.71M subscribers,"What you NEED to know about iPhone 8 ""Water Resistance""",2.2M views,3 years ago,https://www.youtube.com/watch?v=lYsUxStSMIY,,,
591,Mrwhosetheboss,7.71M subscribers,Why Mid-Range smartphones are the new Flagships.,2.2M views,1 year ago,https://www.youtube.com/watch?v=466gJDf7jmY,,,
592,Mrwhosetheboss,7.71M subscribers,OnePlus 8 Pro vs Samsung S20 Ultra vs iPhone 11 Pro Max Camera Test Comparison!,2.2M views,1 year ago,https://www.youtube.com/watch?v=V40l25LUoEc,,,
593,Mrwhosetheboss,7.71M subscribers,Unboxing the next OnePlus phone - World Exclusive!,2.2M views,1 month ago,https://www.youtube.com/watch?v=_zRUCI857IQ,,,
594,Mrwhosetheboss,7.71M subscribers,How KaiOS is catching up with Android.,2.2M views,1 year ago,https://www.youtube.com/watch?v=TXk30OqvkEE,,,
595,Mrwhosetheboss,7.71M subscribers,Nomu S50 Pro - Tough Stuff!,2.2M views,2 years ago,https://www.youtube.com/watch?v=jKfQoPsy58A,,,
596,Mrwhosetheboss,7.71M subscribers,13 Smartphone Gadgets that will Blow you away.,2.2M views,3 years ago,https://www.youtube.com/watch?v=46hGoUhnwz0,,,
597,Mrwhosetheboss,7.71M subscribers,OnePlus 7 Pro vs Samsung S10 Plus / iPhone XS Max / P30 Pro / Xiaomi Mi 9 Battery Life DRAIN TEST,2.2M views,2 years ago,https://www.youtube.com/watch?v=YoSYD_bO3q8,,,
598,Mrwhosetheboss,7.71M subscribers,iPhone 8 vs Galaxy S8 vs Oneplus 5 - Battery Life Drain Test,2.1M views,3 years ago,https://www.youtube.com/watch?v=IbSjUq_kvSM,,,
599,Mrwhosetheboss,7.71M subscribers,Top Smartphones of 2020? ft. MKBHD,2.1M views,1 year ago,https://www.youtube.com/watch?v=Strjq-WZF7Y,,,
600,Mrwhosetheboss,7.71M subscribers,The 13 Most Ridiculous Phone Cases.,2.1M views,2 years ago,https://www.youtube.com/watch?v=kL5KW-9DG8U,,,
601,Mrwhosetheboss,7.71M subscribers,Mystery Unboxing from Samsung.,2.1M views,1 year ago,https://www.youtube.com/watch?v=Zl6BSmSHjEU,,,
602,Mrwhosetheboss,,,,,,"Apr 20, 2011","1,208,148,200 views","My name is Arun Maini. I'm a 25 year old Economics student whose life's passion is Technology.  I try to make videos that are to-the-point and as content-packed as possible, so if that sounds like your cup of tea, a sub would be massively appreciated! 🙏"
603,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 1 (Controller),8.3M views,11 years ago,https://www.youtube.com/watch?v=fARdxkovMhQ,,,
604,Jon Rettinger,1.59M subscribers,Xbox 360 Slim Unboxing,4.1M views,11 years ago,https://www.youtube.com/watch?v=0GyaiP3W-ng,,,
605,Jon Rettinger,1.59M subscribers,iPhone 5 Review!,2.9M views,8 years ago,https://www.youtube.com/watch?v=LzfAnnvOg3I,,,
606,Jon Rettinger,1.59M subscribers,Apple iPad Vs. Samsung Galaxy Tab,2.8M views,10 years ago,https://www.youtube.com/watch?v=LYivabHHj9g,,,
607,Jon Rettinger,1.59M subscribers,iPhone 11 vs iPhone XR: Don’t Make A Mistake,2.6M views,1 year ago,https://www.youtube.com/watch?v=hWkhopgwsfI,,,
608,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 2 (Hardware),2.4M views,11 years ago,https://www.youtube.com/watch?v=m_gGAHYBKT4,,,
609,Jon Rettinger,1.59M subscribers,Siri the Comedian?,2.1M views,9 years ago,https://www.youtube.com/watch?v=pkt9G34333E,,,
610,Jon Rettinger,1.59M subscribers,Blackberry Storm Vs. iPhone 3G,2M views,12 years ago,https://www.youtube.com/watch?v=xuEerMCAlx0,,,
611,Jon Rettinger,1.59M subscribers,iPhone 4 vs Blackberry Torch,2M views,10 years ago,https://www.youtube.com/watch?v=5z68o1a5zlc,,,
612,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 4 (CPU),2M views,11 years ago,https://www.youtube.com/watch?v=zmHY_VnuDdE,,,
613,Jon Rettinger,1.59M subscribers,iPhone Secret Codes!,1.9M views,5 years ago,https://www.youtube.com/watch?v=mjGKmt3tZYE,,,
614,Jon Rettinger,1.59M subscribers,Google Nexus One Vs. iPhone 3GS,1.9M views,11 years ago,https://www.youtube.com/watch?v=tuVyExV8SYo,,,
615,Jon Rettinger,1.59M subscribers,Siri vs. Google Search (Jelly Bean),1.9M views,9 years ago,https://www.youtube.com/watch?v=kDsOtdRtG0Q,,,
616,Jon Rettinger,1.59M subscribers,iPhone 8 Review: I Was Wrong,1.8M views,3 years ago,https://www.youtube.com/watch?v=AXU8GqaMsQc,,,
617,Jon Rettinger,1.59M subscribers,Smart Keyboard App Review (What's The Apps),1.8M views,10 years ago,https://www.youtube.com/watch?v=RuHmiG_YP6E,,,
618,Jon Rettinger,1.59M subscribers,iPhone 4 Vs. iPhone 3GS,1.8M views,11 years ago,https://www.youtube.com/watch?v=cZRLcJ5qQSQ,,,
619,Jon Rettinger,1.59M subscribers,Simple iPhone 3GS Tips & Tricks,1.7M views,12 years ago,https://www.youtube.com/watch?v=Inl01seO29E,,,
620,Jon Rettinger,1.59M subscribers,iPhone 5 Revealed!,1.7M views,9 years ago,https://www.youtube.com/watch?v=MW1gvpYxjvo,,,
621,Jon Rettinger,1.59M subscribers,iPhone X vs Pixel 2 XL: We're All Wrong,1.7M views,3 years ago,https://www.youtube.com/watch?v=sznXd_4XY9c,,,
622,Jon Rettinger,1.59M subscribers,iPhone 5 Unboxing!,1.7M views,8 years ago,https://www.youtube.com/watch?v=2W8npY62Nhs,,,
623,Jon Rettinger,1.59M subscribers,iPhone 4S Unboxing!,1.6M views,9 years ago,https://www.youtube.com/watch?v=3p8YdOaE2FE,,,
624,Jon Rettinger,1.59M subscribers,Samsung Galaxy S IV Unbreakable Screen and More,1.6M views,8 years ago,https://www.youtube.com/watch?v=Cw0-3awHF8Y,,,
625,Jon Rettinger,1.59M subscribers,Motorola Droid Vs. iPhone 3GS,1.6M views,11 years ago,https://www.youtube.com/watch?v=r9YGvLHvUxQ,,,
626,Jon Rettinger,1.59M subscribers,Samsung Galaxy S5 and iPhone 6,1.6M views,7 years ago,https://www.youtube.com/watch?v=Z0MNVFtyO30,,,
627,Jon Rettinger,1.59M subscribers,iPhone 5 with 4.6-Inch Retina Displays and Google Nexus Tablets?,1.6M views,9 years ago,https://www.youtube.com/watch?v=PXxewmG7pYc,,,
628,Jon Rettinger,1.59M subscribers,Google Nexus 7 Review,1.5M views,9 years ago,https://www.youtube.com/watch?v=cK8n54YiabE,,,
629,Jon Rettinger,1.59M subscribers,Surface Pro 4 Review: The Laptop of the Future!,1.5M views,5 years ago,https://www.youtube.com/watch?v=DimKX9YdhG8,,,
630,Jon Rettinger,1.59M subscribers,HTC One Review,1.5M views,8 years ago,https://www.youtube.com/watch?v=qUOS2ILXD-0,,,
631,Jon Rettinger,1.59M subscribers,iPhone 4 vs HTC Evo 4G,1.5M views,11 years ago,https://www.youtube.com/watch?v=ULv-0xcciFE,,,
632,Jon Rettinger,1.59M subscribers,Five Mac Apps You Should Be Using!,1.5M views,6 years ago,https://www.youtube.com/watch?v=1kA_bol2-cA,,,
633,Jon Rettinger,1.59M subscribers,iPhone 4 Unboxing!,1.5M views,11 years ago,https://www.youtube.com/watch?v=KOD7Aq4HTgc,,,
634,Jon Rettinger,1.59M subscribers,PS3 Slim vs. PS3 Fat,1.4M views,11 years ago,https://www.youtube.com/watch?v=pejBAOGuMis,,,
635,Jon Rettinger,1.59M subscribers,I Tried Android for the First Time,1.4M views,4 years ago,https://www.youtube.com/watch?v=FIIq_Ywttcw,,,
636,Jon Rettinger,1.59M subscribers,iPhone 5 vs Samsung Galaxy S III,1.4M views,8 years ago,https://www.youtube.com/watch?v=65Dd1idikAo,,,
637,Jon Rettinger,1.59M subscribers,iPhone 6 Plus: I made a BIG mistake,1.4M views,6 years ago,https://www.youtube.com/watch?v=FWuxqqlLLP4,,,
638,Jon Rettinger,1.59M subscribers,Blackberry Bold 9900 Review,1.4M views,9 years ago,https://www.youtube.com/watch?v=lYZ_XN5ooAU,,,
639,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 5 (GPU),1.4M views,11 years ago,https://www.youtube.com/watch?v=dEXro9yZpZs,,,
640,Jon Rettinger,1.59M subscribers,How to run Windows 10 on your Mac (Boot Camp),1.4M views,5 years ago,https://www.youtube.com/watch?v=EtYFTlRadK4,,,
641,Jon Rettinger,1.59M subscribers,Xbox Kinect Vs. Playstation Move,1.3M views,11 years ago,https://www.youtube.com/watch?v=aa9saiMH3vM,,,
642,Jon Rettinger,1.59M subscribers,iOS 9 is here - Check out what's new! (Beta),1.3M views,6 years ago,https://www.youtube.com/watch?v=o1G-CWYc2lw,,,
643,Jon Rettinger,1.59M subscribers,iPhone SE (2020) vs iPhone 11: Don’t Make A Mistake,1.3M views,1 year ago,https://www.youtube.com/watch?v=S-hiHy0ZR8c,,,
644,Jon Rettinger,1.59M subscribers,Tesla’s New Master Plan Revealed!,1.3M views,4 years ago,https://www.youtube.com/watch?v=hrSqIkdTT4k,,,
645,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 9 (Multi-Platform Games),1.2M views,11 years ago,https://www.youtube.com/watch?v=-pwJ4xv_K5s,,,
646,Jon Rettinger,1.59M subscribers,iPhone X Review: It Changed My Mind,1.2M views,3 years ago,https://www.youtube.com/watch?v=FdNW144W74Q,,,
647,Jon Rettinger,1.59M subscribers,iPhone X: First Look,1.2M views,3 years ago,https://www.youtube.com/watch?v=4Kf8VYDtMJo,,,
648,Jon Rettinger,1.59M subscribers,New Xbox Slim Vs. Old Xbox Fat,1.2M views,11 years ago,https://www.youtube.com/watch?v=iT2CKJF4cw0,,,
649,Jon Rettinger,1.59M subscribers,iPad 2 Unboxing!,1.2M views,10 years ago,https://www.youtube.com/watch?v=iFWgyJv_JrA,,,
650,Jon Rettinger,1.59M subscribers,HTC One X Review - The King of Android,1.1M views,9 years ago,https://www.youtube.com/watch?v=bKRJIa0Ltz4,,,
651,Jon Rettinger,1.59M subscribers,Windows 7 Overview: Better than Vista?,1.1M views,11 years ago,https://www.youtube.com/watch?v=PTBK47xD3lE,,,
652,Jon Rettinger,1.59M subscribers,Galaxy Note III and Galaxy S IV,1.1M views,8 years ago,https://www.youtube.com/watch?v=yE9FCOla7eo,,,
653,Jon Rettinger,1.59M subscribers,Console Wars: Xbox One Vs. PlayStation 4 - Controllers (Round 1),1.1M views,7 years ago,https://www.youtube.com/watch?v=kfxxz4A89iw,,,
654,Jon Rettinger,1.59M subscribers,Tesla Model 3 - The BMW 3 Killer is Coming!,1.1M views,7 years ago,https://www.youtube.com/watch?v=CDcKwDy8c58,,,
655,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 12 (Finale),1.1M views,11 years ago,https://www.youtube.com/watch?v=DGBtrR1xxng,,,
656,Jon Rettinger,1.59M subscribers,Apple Watch Series 3: Two Month Review,1.1M views,3 years ago,https://www.youtube.com/watch?v=GViErtJT9ag,,,
657,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 7 (Online Experience),1.1M views,11 years ago,https://www.youtube.com/watch?v=xyq5yu3_dGQ,,,
658,Jon Rettinger,1.59M subscribers,iPad 2 vs. BlackBerry Playbook,1.1M views,10 years ago,https://www.youtube.com/watch?v=GWG3ljfSmDI,,,
659,Jon Rettinger,1.59M subscribers,Nintendo 3DS Unboxing,1.1M views,10 years ago,https://www.youtube.com/watch?v=FbvOg6xWhQw,,,
660,Jon Rettinger,1.59M subscribers,Playstation 3 Slim Unboxing,1.1M views,11 years ago,https://www.youtube.com/watch?v=ZF8rCCUKPKQ,,,
661,Jon Rettinger,1.59M subscribers,HP Veer Unboxing: Smallest Smartphone Ever?,1.1M views,10 years ago,https://www.youtube.com/watch?v=pK1QAGSj_Wc,,,
662,Jon Rettinger,1.59M subscribers,iPad Mini Review,1.1M views,8 years ago,https://www.youtube.com/watch?v=vICikRvy_5s,,,
663,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 6 (UI),1M views,11 years ago,https://www.youtube.com/watch?v=4lKSt5Motxw,,,
664,Jon Rettinger,1.59M subscribers,iPad 4 Review,1M views,8 years ago,https://www.youtube.com/watch?v=FvWziU4jY24,,,
665,Jon Rettinger,1.59M subscribers,iPhone X Two Months Later: New Problems,1M views,3 years ago,https://www.youtube.com/watch?v=ar7-StFGic0,,,
666,Jon Rettinger,1.59M subscribers,iPad 2 Review!,1M views,10 years ago,https://www.youtube.com/watch?v=3fudIQw7A4k,,,
667,Jon Rettinger,1.59M subscribers,iPhone 4: FaceTime Demo,1M views,11 years ago,https://www.youtube.com/watch?v=ugd8c6zDDQA,,,
668,Jon Rettinger,1.59M subscribers,iPad 2 vs. iPad (Original),1M views,10 years ago,https://www.youtube.com/watch?v=N_jHxKEd86Y,,,
669,Jon Rettinger,1.59M subscribers,Galaxy S8 Two Months Later: Was It a Mistake?,1M views,4 years ago,https://www.youtube.com/watch?v=75ZXRi2XyZ0,,,
670,Jon Rettinger,1.59M subscribers,White iPhone 4 Unboxing!,1M views,10 years ago,https://www.youtube.com/watch?v=rQl7LRl7uB4,,,
671,Jon Rettinger,1.59M subscribers,The new Apple iSlate & Tablet Rumors,983K views,11 years ago,https://www.youtube.com/watch?v=Stf7xXSj-pQ,,,
672,Jon Rettinger,1.59M subscribers,Nokia Lumia 900 Review - Worth the Wait?,975K views,9 years ago,https://www.youtube.com/watch?v=j2sUYXeBdqA,,,
673,Jon Rettinger,1.59M subscribers,Canon EOS 5D Mark III Review,972K views,8 years ago,https://www.youtube.com/watch?v=i2oCMAnkNZg,,,
674,Jon Rettinger,1.59M subscribers,HTC Sensation Review!,966K views,10 years ago,https://www.youtube.com/watch?v=XgCforHFQfE,,,
675,Jon Rettinger,1.59M subscribers,iPhone 6 Plus Hands-On,954K views,6 years ago,https://www.youtube.com/watch?v=5bbVP1iswnM,,,
676,Jon Rettinger,1.59M subscribers,Review: Beats by Dre Studio Headphones,954K views,11 years ago,https://www.youtube.com/watch?v=w5ZLonLc2OY,,,
677,Jon Rettinger,1.59M subscribers,You Should Wait for the iPhone 12 Pro,936K views,1 year ago,https://www.youtube.com/watch?v=dJ7Qq4PG8MY,,,
678,Jon Rettinger,1.59M subscribers,iPhone 4 vs Motorola Droid X,934K views,11 years ago,https://www.youtube.com/watch?v=yexYJDzUKng,,,
679,Jon Rettinger,1.59M subscribers,iPhone 4 vs iPod Touch (2010) - Speed Test,928K views,10 years ago,https://www.youtube.com/watch?v=3eimrSsuAtk,,,
680,Jon Rettinger,1.59M subscribers,iPhone 4 vs. Samsung Captivate,928K views,10 years ago,https://www.youtube.com/watch?v=HfHnIHfKYkw,,,
681,Jon Rettinger,1.59M subscribers,OLED vs QLED TV: Don't make a mistake,925K views,9 months ago,https://www.youtube.com/watch?v=N35y5IEwFvs,,,
682,Jon Rettinger,1.59M subscribers,Nokia Lumia 800 Review,907K views,9 years ago,https://www.youtube.com/watch?v=20XFhQpmh2E,,,
683,Jon Rettinger,1.59M subscribers,iPhone 3GS vs. iPhone 3G,885K views,12 years ago,https://www.youtube.com/watch?v=3ZOJVUrAAzk,,,
684,Jon Rettinger,1.59M subscribers,New Xbox 360 Slim Speed Test - Faster?,881K views,11 years ago,https://www.youtube.com/watch?v=Wage9ZQ38fo,,,
685,Jon Rettinger,1.59M subscribers,Sony Xperia Z Unboxing,879K views,8 years ago,https://www.youtube.com/watch?v=jlu0R6RtsU0,,,
686,Jon Rettinger,1.59M subscribers,Blackberry Storm 2 Vs. iPhone 3GS,879K views,11 years ago,https://www.youtube.com/watch?v=5yqm5E3sGgE,,,
687,Jon Rettinger,1.59M subscribers,The TRUTH about Tesla's V3 Solar Roof,839K views,1 year ago,https://www.youtube.com/watch?v=JYJ_8abTh0E,,,
688,Jon Rettinger,1.59M subscribers,New MacBook Hands-On! (12-inch Retina Display),817K views,6 years ago,https://www.youtube.com/watch?v=_bhsG8k7GvI,,,
689,Jon Rettinger,1.59M subscribers,HTC One vs iPhone 5,812K views,8 years ago,https://www.youtube.com/watch?v=DBrPH0xukFs,,,
690,Jon Rettinger,1.59M subscribers,Samsung Galaxy Note II Unboxing & Hands On!,803K views,8 years ago,https://www.youtube.com/watch?v=6UI9belegcM,,,
691,Jon Rettinger,1.59M subscribers,Nikon Coolpix P510 Review - Giant Zoom!,800K views,9 years ago,https://www.youtube.com/watch?v=2dFOnLkWz0I,,,
692,Jon Rettinger,1.59M subscribers,Samsung Galaxy Note: 1 Month Later (Review),783K views,9 years ago,https://www.youtube.com/watch?v=pBhEiiMd3qU,,,
693,Jon Rettinger,1.59M subscribers,Palm Pre Vs. iPhone 3G,782K views,12 years ago,https://www.youtube.com/watch?v=ICoNag4i7WA,,,
694,Jon Rettinger,1.59M subscribers,Siri vs. S Voice: The Showdown!,778K views,9 years ago,https://www.youtube.com/watch?v=63c-wzN3KX0,,,
695,Jon Rettinger,1.59M subscribers,2013 Ford Mustang GT 1st Drive - 420 HP of Fury!,767K views,9 years ago,https://www.youtube.com/watch?v=CEDnrBlgIqI,,,
696,Jon Rettinger,1.59M subscribers,Unboxing the Nintendo Wii,763K views,11 years ago,https://www.youtube.com/watch?v=EqqtQQYIch8,,,
697,Jon Rettinger,1.59M subscribers,iPad 2: Coming Soon?,761K views,10 years ago,https://www.youtube.com/watch?v=a5j68ttXudk,,,
698,Jon Rettinger,1.59M subscribers,Don’t Buy Google Wifi 😡,750K views,4 years ago,https://www.youtube.com/watch?v=KeKZNxIHbBI,,,
699,Jon Rettinger,1.59M subscribers,Will This Robot Take Over Your House?,748K views,2 years ago,https://www.youtube.com/watch?v=LALq1qseKzc,,,
700,Jon Rettinger,1.59M subscribers,Samsung Galaxy S III Unboxing!,748K views,9 years ago,https://www.youtube.com/watch?v=v-JJnie7nUE,,,
701,Jon Rettinger,1.59M subscribers,Surface Book Review: We Made a Mistake,744K views,5 years ago,https://www.youtube.com/watch?v=Adgozfcnws4,,,
702,Jon Rettinger,1.59M subscribers,I Outsmarted Apple,729K views,2 years ago,https://www.youtube.com/watch?v=JBHs8Zc5c18,,,
703,Jon Rettinger,1.59M subscribers,Nokia Lumia 920 Review,727K views,8 years ago,https://www.youtube.com/watch?v=NBuLeA7nNFk,,,
704,Jon Rettinger,1.59M subscribers,iPod Nano (2010) Review!,727K views,10 years ago,https://www.youtube.com/watch?v=A2PgFt-k8Hs,,,
705,Jon Rettinger,1.59M subscribers,Top 5 Camera Apps for Android To Improve Your Experience,722K views,6 years ago,https://www.youtube.com/watch?v=yJwqMVELZJo,,,
706,Jon Rettinger,1.59M subscribers,Xbox 360 vs. PS3: Round 8 (Media Playback),721K views,11 years ago,https://www.youtube.com/watch?v=YkP0ejSBfUk,,,
707,Jon Rettinger,1.59M subscribers,Samsung Galaxy Note II Review,718K views,8 years ago,https://www.youtube.com/watch?v=mPWq6FUCMIw,,,
708,Jon Rettinger,1.59M subscribers,PSP Go Unboxing,717K views,11 years ago,https://www.youtube.com/watch?v=HvJPVB7hnpg,,,
709,Jon Rettinger,1.59M subscribers,iPad 2 Vs. Asus Transformer!,713K views,10 years ago,https://www.youtube.com/watch?v=W3N9MmKy87s,,,
710,Jon Rettinger,1.59M subscribers,You’ve Never Heard Sunglasses Like This,711K views,2 years ago,https://www.youtube.com/watch?v=usjX8xyZBts,,,
711,Jon Rettinger,1.59M subscribers,Tesla Model Y: What You Need to Know,705K views,4 years ago,https://www.youtube.com/watch?v=ETJVoMlgW8E,,,
712,Jon Rettinger,1.59M subscribers,Don't Buy the Surface Laptop,700K views,4 years ago,https://www.youtube.com/watch?v=RxW2AnEZfKE,,,
713,Jon Rettinger,1.59M subscribers,Tesla Model X: 1 Month Later,694K views,4 years ago,https://www.youtube.com/watch?v=RCtjMpu4-rE,,,
714,Jon Rettinger,1.59M subscribers,iPhone 5c Unboxing,693K views,7 years ago,https://www.youtube.com/watch?v=nrQQJecDA4E,,,
715,Jon Rettinger,1.59M subscribers,Xbox 360 Kinect Setup,690K views,10 years ago,https://www.youtube.com/watch?v=uVtr-QMHkaE,,,
716,Jon Rettinger,1.59M subscribers,Apple AirPods - The Final Review,687K views,2 years ago,https://www.youtube.com/watch?v=uxINPasQGLc,,,
717,Jon Rettinger,1.59M subscribers,New MacBook Pro Unboxing!,677K views,10 years ago,https://www.youtube.com/watch?v=8ZKDxsLEbAg,,,
718,Jon Rettinger,1.59M subscribers,iPhone 6s Hands-On! (Rose Gold),670K views,5 years ago,https://www.youtube.com/watch?v=OfpIy_ZuUv8,,,
719,Jon Rettinger,1.59M subscribers,Surface Pro 4 Unboxing and Impressions!,669K views,5 years ago,https://www.youtube.com/watch?v=65MLiW_kBqI,,,
720,Jon Rettinger,1.59M subscribers,From Mac to Windows: What I Learned,669K views,4 years ago,https://www.youtube.com/watch?v=oQtEN4FB9cU,,,
721,Jon Rettinger,1.59M subscribers,Google Pixel 5 Leaks: EVERYTHING changes,666K views,1 year ago,https://www.youtube.com/watch?v=oopmdV_PGvY,,,
722,Jon Rettinger,1.59M subscribers,Galaxy S8 vs iPhone 7: Battle for the Best!,654K views,4 years ago,https://www.youtube.com/watch?v=Pz50OVRTJKs,,,
723,Jon Rettinger,1.59M subscribers,iPad Mini Unboxing,650K views,8 years ago,https://www.youtube.com/watch?v=5lg9Mezyz1Y,,,
724,Jon Rettinger,1.59M subscribers,LG G Flex Unboxing,642K views,7 years ago,https://www.youtube.com/watch?v=3Sf5caoKZ2I,,,
725,Jon Rettinger,1.59M subscribers,Oppo Find 5 Unboxing!,638K views,8 years ago,https://www.youtube.com/watch?v=dl3uh8flFKg,,,
726,Jon Rettinger,1.59M subscribers,Blackberry Torch 9800 Unboxing,627K views,10 years ago,https://www.youtube.com/watch?v=QA9ciyMWNyk,,,
727,Jon Rettinger,1.59M subscribers,Tesla Model Y vs Model 3 Review: Don't make a mistake!,621K views,1 year ago,https://www.youtube.com/watch?v=PIY7c-Pjlsg,,,
728,Jon Rettinger,1.59M subscribers,"Red, Blue & White iPhone 4 Unboxing!",616K views,10 years ago,https://www.youtube.com/watch?v=X8cZm5NCBPs,,,
729,Jon Rettinger,1.59M subscribers,Apple iPad Unboxing!,614K views,11 years ago,https://www.youtube.com/watch?v=UtLjcem1ul8,,,
730,Jon Rettinger,1.59M subscribers,iPad 2 Smart Covers Review,604K views,10 years ago,https://www.youtube.com/watch?v=AOA1iH5nz2Y,,,
731,Jon Rettinger,1.59M subscribers,iPhone 5s Unboxing,599K views,7 years ago,https://www.youtube.com/watch?v=0eOA1c9Fyeg,,,
732,Jon Rettinger,1.59M subscribers,"Everything iPhone 5, iOS 6, and WWDC 2012",592K views,9 years ago,https://www.youtube.com/watch?v=ls3a6zPZZj0,,,
733,Jon Rettinger,1.59M subscribers,HTC One Unboxing,590K views,8 years ago,https://www.youtube.com/watch?v=0PQ06mmVQjU,,,
734,Jon Rettinger,1.59M subscribers,iPad Pro Hands-On! (12.9-inch),584K views,5 years ago,https://www.youtube.com/watch?v=og5Epv18_Yo,,,
735,Jon Rettinger,1.59M subscribers,Canon EOS 60D Review,580K views,10 years ago,https://www.youtube.com/watch?v=S9Eh3SBR_6c,,,
736,Jon Rettinger,1.59M subscribers,Beats Studio Wireless Headphone Review!,572K views,6 years ago,https://www.youtube.com/watch?v=1fuNDuZO620,,,
737,Jon Rettinger,1.59M subscribers,Fake Galaxy S III - Buyer Beware!,569K views,8 years ago,https://www.youtube.com/watch?v=znIXpN-vhSk,,,
738,Jon Rettinger,1.59M subscribers,iPhone 4 Review,568K views,11 years ago,https://www.youtube.com/watch?v=cER36crkkVw,,,
739,Jon Rettinger,1.59M subscribers,iPhone 4 Vs. iPad,562K views,11 years ago,https://www.youtube.com/watch?v=oTuQ0jWYwts,,,
740,Jon Rettinger,1.59M subscribers,TechnoBuffalo - iPad 3 Gets Retina While Amazon Goes Hollywood,560K views,10 years ago,https://www.youtube.com/watch?v=HC1PX67ux30,,,
741,Jon Rettinger,1.59M subscribers,Apple iPhone 6 Plus: Two Months Later,556K views,6 years ago,https://www.youtube.com/watch?v=nLhBXl5XbAI,,,
742,Jon Rettinger,1.59M subscribers,Console Wars: Xbox One Vs. PlayStation 4 -- Hardware (Round 2),549K views,7 years ago,https://www.youtube.com/watch?v=Kozl7ygqlFI,,,
